,Material,Dia,pp,TEMP,adm,Dem
5642,61448.0,2020-01-29,0.0,13.7,32.0,101.0
4998,61519.0,2019-05-22,0.0,17.4,230.0,
6166,61460.0,2019-02-18,1.1,10.5,87.0,64.0
2562,61437.0,2020-01-15,0.1,14.8,32.0,101.0
4371,61468.0,2020-01-27,2.7,13.4,32.0,101.0
5753,61500.0,2020-03-24,0.0,15.0,82.0,
3083,61405.0,2019-01-23,,12.0,55.0,97.0
5779,61449.0,2019-03-14,0.0,13.4,,100.0
2102,61407.0,2019-11-06,0.0,16.0,86.0,118.0
632,7494.0,2019-11-12,0.0,14.0,86.0,118.0
2493,61464.0,nan,0.0,13.0,36.0,89.0
2665,61421.0,nan,0.8,14.0,32.0,101.0
4534,61466.0,2020-04-17,2.2,14.7,28.0,
4600,61386.0,2020-04-24,0.0,15.3,28.0,71.0
4442,61496.0,2020-03-27,0.0,12.3,82.0,74.0
2334,61388.0,2019-11-26,0.0,17.0,86.0,118.0
4801,61436.0,2019-01-29,0.7,11.6,55.0,97.0
3619,61420.0,2019-04-18,1.5,13.5,172.0,84.0
3883,61431.0,2019-05-16,0.0,14.7,230.0,96.0
4245,61535.0,2019-12-09,0.0,14.0,36.0,89.0
1494,61563.0,2019-10-30,0.0,19.0,87.0,239.0
2401,61468.0,2019-11-27,0.0,15.0,86.0,118.0
3874,61484.0,2019-05-16,0.0,14.7,230.0,96.0
1232,61406.0,2019-10-31,0.0,20.0,87.0,239.0
2661,61393.0,2020-01-28,0.8,14.0,32.0,101.0
2817,61389.0,2020-02-27,0.0,13.6,62.0,68.0
6007,61467.0,2020-04-03,0.0,14.0,28.0,71.0
5381,61535.0,2019-09-11,0.0,20.4,85.0,85.0
4153,61456.0,2019-11-29,0.0,17.0,86.0,118.0
4667,61432.0,2020-04-29,1.5,14.5,28.0,71.0
3061,61513.0,2020-05-11,0.0,16.0,79.0,36.0
5523,61455.0,nan,15.8,14.9,36.0,89.0
6208,61421.0,2020-03-11,0.0,18.2,82.0,74.0
1735,61491.0,2019-12-10,0.0,10.0,36.0,89.0
2823,61432.0,2020-02-28,0.0,12.6,62.0,68.0
4290,61488.0,2019-12-19,0.0,16.0,,89.0
2475,61534.0,nan,0.0,13.0,36.0,89.0
2564,61515.0,2020-01-15,0.1,14.8,32.0,101.0
5283,61468.0,2019-06-19,0.6,,,85.0
5654,61521.0,2020-01-29,0.0,13.7,32.0,101.0
707,61388.0,2020-01-30,5.1,13.4,32.0,
3046,61516.0,2020-05-11,0.0,16.0,79.0,36.0
5349,61532.0,2019-09-06,0.0,24.9,85.0,85.0
4782,61407.0,2019-01-28,0.0,11.5,55.0,97.0
72,61444.0,2019-03-29,0.0,15.2,165.0,100.0
5869,61407.0,2020-02-06,0.0,13.3,62.0,68.0
1190,61406.0,2019-09-02,0.0,23.0,85.0,85.0
2601,61385.0,2020-01-24,3.6,9.7,32.0,101.0
1125,61461.6,nan,0.0,14.5,165.0,100.0
1241,61387.0,2019-10-31,0.0,20.0,87.0,239.0
6168,61493.0,2019-02-18,1.1,10.5,87.0,64.0
5176,61439.0,2019-06-12,0.0,15.5,144.0,85.0
3351,61457.0,2019-02-28,0.0,12.6,87.0,64.0
4008,61477.8,2019-11-05,0.0,16.0,86.0,118.0
1577,61513.0,2019-06-26,0.5,18.1,144.0,85.0
3906,61396.0,2019-05-16,0.0,14.7,230.0,96.0
3729,61417.0,2019-05-10,0.2,16.2,230.0,96.0
1343,61387.0,2019-09-26,0.0,,85.0,85.0
6258,61522.0,2019-02-22,0.0,14.2,87.0,64.0
440,61457.0,2019-05-13,0.0,25.8,230.0,96.0
1100,61439.0,2019-03-20,0.0,14.5,165.0,100.0
2637,61535.0,2020-01-24,3.6,9.7,32.0,101.0
4410,61505.0,2020-02-21,0.0,15.0,62.0,68.0
649,61492.0,2020-01-10,0.0,10.7,32.0,101.0
1546,61464.0,2019-06-26,0.5,18.1,144.0,85.0
4763,61533.0,2020-05-13,0.0,14.0,79.0,36.0
4781,61434.0,2019-01-25,0.0,13.8,55.0,97.0
2852,61512.0,2020-02-28,0.0,12.6,62.0,68.0
3503,61514.0,2019-03-11,0.0,15.0,165.0,100.0
4508,61407.0,2020-03-30,5.3,11.1,82.0,74.0
630,61533.0,2019-11-12,0.0,14.0,86.0,118.0
1249,61513.0,2019-10-31,0.0,20.0,87.0,239.0
4279,61419.0,2019-12-19,0.0,,36.0,89.0
482,61393.0,2019-06-07,0.0,15.1,144.0,85.0
1584,44380.0,2019-07-12,0.0,21.3,192.0,103.0
1462,61533.0,2019-05-17,0.0,13.9,230.0,96.0
3040,61469.0,2020-05-11,0.0,16.0,79.0,36.0
4819,61480.0,2019-02-08,0.0,11.9,87.0,64.0
3273,61457.0,2019-02-15,0.0,12.7,87.0,64.0
3683,61468.0,2019-05-08,6.0,14.6,230.0,96.0
4145,61395.0,2019-11-29,,,86.0,118.0
4409,61435.6,2020-02-21,0.0,15.0,62.0,68.0
3225,61407.0,2019-02-06,0.0,11.8,87.0,64.0
1072,57651.2,2019-08-27,0.0,19.5,151.0,83.0
2631,61418.0,2020-01-24,3.6,9.7,32.0,101.0
1660,61533.0,2020-02-12,0.0,12.8,62.0,68.0
2425,61456.0,2019-11-30,0.0,16.0,86.0,118.0
5288,61491.0,nan,0.0,17.3,144.0,85.0
3097,61388.0,2019-01-23,0.1,12.0,,97.0
3976,61515.0,2019-08-29,0.0,21.0,151.0,
5612,61467.0,2020-01-14,0.8,12.2,32.0,101.0
5958,61503.0,2020-03-20,1.1,,82.0,74.0
5772,61449.0,2020-03-24,0.0,15.0,82.0,74.0
4969,61432.0,2019-04-24,6.4,13.3,172.0,84.0
1408,61419.0,2019-08-22,0.0,25.9,151.0,83.0
1845,61393.0,2019-08-23,0.0,26.0,151.0,83.0
1798,61490.0,2019-12-11,0.0,,36.0,
3957,61395.0,2019-08-29,0.0,21.0,151.0,83.0
1475,61456.0,nan,0.0,,87.0,239.0
35,61606.0,2019-03-29,0.0,15.2,165.0,100.0
444,61388.0,2019-05-13,0.0,25.8,230.0,96.0
2359,61435.0,2019-11-27,0.0,15.0,86.0,118.0
3654,61419.0,2019-05-08,6.0,14.6,230.0,96.0
3179,61458.0,2019-01-31,13.5,12.8,55.0,97.0
1286,61469.0,2019-11-21,0.0,14.0,86.0,118.0
4644,61456.0,2020-04-29,1.5,14.5,28.0,71.0
3416,61494.0,2019-03-07,20.1,11.4,165.0,100.0
2137,61434.0,2019-11-06,0.0,16.0,86.0,118.0
2636,61515.0,2020-01-24,3.6,9.7,32.0,101.0
4016,61534.0,2019-11-05,0.0,,86.0,118.0
6062,61389.0,2020-05-04,0.0,19.0,79.0,36.0
1681,61494.0,2020-01-31,7.3,14.4,32.0,101.0
4556,61389.0,2020-04-20,8.1,12.9,28.0,71.0
1692,61441.0,2020-01-31,7.3,14.4,32.0,101.0
4623,61420.0,2020-04-28,0.0,14.4,28.0,71.0
4994,61456.0,2019-05-22,0.0,17.4,230.0,96.0
3635,61514.0,2019-04-18,1.5,13.5,172.0,84.0
372,61417.0,2019-09-30,0.0,19.5,85.0,85.0
4813,61420.0,2019-02-08,,11.9,87.0,64.0
140,61387.0,2019-03-29,0.0,15.2,165.0,100.0
5846,61515.0,2019-12-26,0.0,13.0,36.0,89.0
5155,61451.0,2019-06-12,0.0,15.5,144.0,85.0
714,61435.0,2020-01-30,5.1,13.4,32.0,101.0
3188,61407.0,nan,13.5,12.8,55.0,97.0
5743,61468.0,2020-03-16,0.0,10.9,82.0,74.0
5111,61457.0,2019-06-06,3.4,,144.0,85.0
406,61440.0,2019-05-13,0.0,25.8,230.0,96.0
20,61613.0,2019-03-29,0.0,15.2,165.0,100.0
1004,61532.0,2019-02-26,,14.3,87.0,64.0
2411,61436.0,2019-11-27,0.0,15.0,86.0,118.0
2545,61449.0,2020-01-15,0.1,14.8,32.0,101.0
2390,61512.0,2019-11-27,0.0,15.0,86.0,118.0
5039,61417.0,2019-05-22,0.0,17.4,230.0,
42,57869.6,2019-03-29,0.0,15.2,,100.0
2830,61494.0,2020-02-28,0.0,12.6,62.0,68.0
3371,61490.0,2019-02-28,0.0,12.6,87.0,64.0
3022,61385.0,nan,0.0,16.0,79.0,36.0
3364,61419.0,2019-02-28,,12.6,87.0,64.0
11,61508.0,2019-03-29,0.0,15.2,165.0,100.0
1177,61456.0,2019-09-02,0.0,23.0,85.0,85.0
1947,61421.0,2019-08-26,0.0,20.4,151.0,83.0
2501,61448.0,2019-12-18,,16.0,36.0,89.0
2863,61457.0,2020-02-28,0.0,12.6,62.0,68.0
3865,61535.0,2019-05-15,0.0,20.8,230.0,96.0
1026,61460.0,2019-08-27,0.0,19.5,151.0,83.0
3848,61396.0,2019-05-15,0.0,20.8,230.0,96.0
2989,61439.0,2020-03-25,0.0,14.6,82.0,74.0
961,61470.0,2019-08-30,0.0,22.2,151.0,83.0
2889,61418.0,2020-02-28,0.0,12.6,62.0,68.0
3015,61468.0,2020-03-25,0.0,14.6,82.0,74.0
3338,61482.0,2019-02-19,0.0,11.7,87.0,64.0
4423,61515.0,2020-02-21,0.0,15.0,62.0,68.0
735,61457.0,2020-03-31,0.1,8.4,82.0,74.0
1440,61398.0,2019-05-17,0.0,13.9,230.0,96.0
2875,61421.0,2020-02-28,0.0,12.6,62.0,68.0
3986,61389.0,2019-08-29,0.0,21.0,151.0,83.0
916,61428.0,2019-08-30,0.0,22.2,151.0,83.0
5234,61419.0,2019-06-18,,17.3,144.0,85.0
4089,61493.0,2019-11-11,0.0,16.0,86.0,118.0
5796,61532.0,2019-03-14,0.0,13.4,165.0,100.0
4898,61419.0,2019-03-22,0.0,,165.0,100.0
2772,61459.0,2020-02-27,0.0,13.6,62.0,68.0
1624,61527.0,2019-06-27,0.0,,144.0,85.0
5119,61533.0,2019-06-06,3.4,14.7,144.0,85.0
821,61513.0,2020-04-30,0.1,15.4,28.0,71.0
1367,44352.0,2019-08-22,0.0,25.9,151.0,83.0
3712,61418.0,2019-05-10,0.2,16.2,230.0,96.0
5636,61492.0,2020-01-29,0.0,,32.0,101.0
850,61434.0,2020-05-14,0.0,,79.0,36.0
1000,61418.0,2019-02-26,0.0,14.3,87.0,64.0
6236,61431.0,2019-12-03,0.0,11.0,36.0,89.0
4114,61501.8,2019-11-11,0.0,16.0,86.0,118.0
1637,61436.0,2020-02-12,0.0,12.8,62.0,68.0
1667,53267.0,2019-04-29,0.0,18.4,172.0,84.0
3173,61447.0,2019-01-31,13.5,12.8,55.0,97.0
4767,61399.0,2020-05-18,0.0,21.0,79.0,36.0
1347,61467.0,2019-09-26,0.0,18.2,85.0,85.0
6094,61390.0,2020-03-26,0.0,12.4,82.0,74.0
3230,61533.0,2019-02-06,0.0,11.8,87.0,64.0
4402,61451.0,2020-02-21,0.0,15.0,62.0,68.0
4815,61493.8,2019-02-08,0.0,11.9,87.0,64.0
3232,61513.0,2019-02-06,0.0,11.8,87.0,64.0
5130,61479.0,2019-06-11,0.0,16.0,144.0,85.0
703,61407.0,2020-01-30,5.1,,32.0,101.0
4999,61608.0,2019-05-22,,17.4,230.0,96.0
3291,61479.0,nan,0.0,12.7,87.0,64.0
3673,61459.0,2019-05-08,6.0,14.6,230.0,96.0
2408,61466.0,2019-11-27,0.0,15.0,86.0,118.0
1327,61418.0,2019-09-26,0.0,18.2,85.0,85.0
5842,61490.0,2019-12-26,0.0,13.0,36.0,89.0
5594,61459.0,2020-01-14,0.8,12.2,32.0,101.0
5241,61467.0,2019-06-18,1.4,17.3,144.0,85.0
986,61492.0,2019-02-26,0.0,14.3,87.0,64.0
5841,61468.0,2019-12-26,0.0,13.0,36.0,89.0
5692,61494.0,2020-03-05,0.9,13.4,82.0,74.0
5196,61422.0,2019-06-12,0.0,15.5,144.0,85.0
4049,61466.0,2019-11-05,0.0,16.0,86.0,118.0
3485,61407.0,2019-03-11,0.0,15.0,165.0,100.0
2474,61500.0,2019-12-05,0.0,13.0,36.0,89.0
3873,61478.0,2019-05-16,0.0,,230.0,96.0
1198,61479.0,2019-09-02,0.0,23.0,85.0,85.0
4181,61465.0,2019-11-29,0.0,17.0,86.0,118.0
1518,61532.0,2019-10-30,0.0,19.0,87.0,239.0
1799,61527.0,2019-12-11,0.0,12.0,36.0,89.0
1014,61535.0,2019-05-31,0.0,25.1,230.0,96.0
128,61436.0,2019-03-29,0.0,15.2,165.0,100.0
1364,61489.0,2019-08-22,0.0,25.9,151.0,83.0
5251,61528.0,2019-06-19,,18.1,144.0,85.0
891,61437.0,2019-11-22,0.0,16.0,86.0,118.0
2793,61405.0,2020-02-27,0.0,13.6,62.0,68.0
5267,61534.0,2019-06-19,0.6,18.1,144.0,85.0
5978,61388.0,2020-04-01,13.7,9.0,28.0,71.0
5377,61467.0,2019-09-11,0.0,20.4,85.0,85.0
3249,61433.0,2019-02-07,0.0,11.8,87.0,64.0
1208,61433.0,2019-09-02,0.0,23.0,85.0,85.0
3868,61532.0,2019-05-15,0.0,20.8,230.0,96.0
6024,61458.0,2020-04-27,0.6,13.9,,71.0
4065,61514.0,2019-11-07,0.0,15.0,86.0,118.0
5363,61534.0,2019-09-11,0.0,20.4,85.0,85.0
1239,61532.0,2019-10-31,0.0,20.0,87.0,239.0
2289,61533.0,2019-11-14,0.0,13.0,86.0,118.0
2740,61480.0,2020-02-26,0.0,11.9,62.0,68.0
275,61474.8,2019-09-30,0.0,19.5,85.0,85.0
1035,61422.0,2019-08-27,0.0,19.5,151.0,83.0
1229,61516.0,2019-10-31,0.0,20.0,87.0,239.0
1008,42326.0,2019-05-31,0.0,25.1,230.0,96.0
3828,61438.0,2019-05-15,0.0,20.8,230.0,
2532,61563.0,2019-12-18,0.0,16.0,36.0,89.0
4293,61440.0,nan,0.0,16.0,36.0,89.0
1058,61458.0,2019-08-27,0.0,19.5,151.0,83.0
4651,61390.0,2020-04-29,1.5,14.5,28.0,71.0
281,61617.0,2019-09-30,0.0,19.5,85.0,85.0
1043,61459.0,2019-08-27,0.0,19.5,151.0,83.0
1316,61533.0,2019-12-13,0.0,15.0,36.0,89.0
968,61467.0,2019-08-30,0.0,22.2,151.0,83.0
2381,61471.6,2019-11-27,0.0,15.0,86.0,118.0
5041,61516.0,nan,0.0,17.4,230.0,96.0
1939,61447.0,2019-08-26,0.0,20.4,151.0,83.0
5951,61389.0,2020-03-04,,15.1,82.0,74.0
1274,61406.0,2019-11-21,0.0,14.0,86.0,118.0
619,61434.0,2019-11-12,0.0,14.0,86.0,118.0
4550,61515.0,2020-04-20,8.1,12.9,28.0,71.0
1742,61418.0,2019-12-10,0.0,10.0,36.0,89.0
1390,61493.0,2019-08-22,0.0,25.9,151.0,83.0
5106,61449.0,nan,3.4,14.7,144.0,85.0
1579,61419.0,2019-06-26,0.5,18.1,144.0,85.0
1655,61389.0,2020-02-12,0.0,12.8,62.0,68.0
3568,61489.0,2019-04-11,0.0,12.7,172.0,84.0
2352,61484.0,2019-11-27,0.0,15.0,,118.0
2212,61469.4,2019-11-13,0.0,16.0,86.0,118.0
6238,61436.0,2019-12-03,0.0,,36.0,89.0
3178,61517.0,2019-01-31,13.5,12.8,55.0,97.0
3192,61513.0,2019-01-31,13.5,12.8,55.0,97.0
1307,61467.0,nan,0.0,15.0,36.0,89.0
575,61467.0,2019-09-27,0.0,18.6,85.0,85.0
2360,61437.0,2019-11-27,0.0,15.0,86.0,118.0
1280,61514.0,2019-11-21,0.0,14.0,86.0,118.0
5102,61488.0,2019-06-06,3.4,14.7,144.0,85.0
5193,61440.0,2019-06-12,0.0,15.5,144.0,85.0
1993,61392.0,nan,0.0,20.1,,83.0
2639,61420.0,2020-01-28,0.8,14.0,32.0,101.0
269,61423.0,2019-09-30,0.0,19.5,85.0,85.0
629,61469.0,2019-11-12,0.0,14.0,86.0,118.0
4643,61439.4,2020-04-29,1.5,14.5,28.0,71.0
3081,61390.0,2019-01-23,0.1,12.0,55.0,97.0
3466,61469.0,2019-03-08,0.0,12.5,165.0,100.0
5473,61482.0,2019-09-25,0.0,17.7,85.0,85.0
4396,61466.0,2020-02-13,0.9,13.3,62.0,68.0
4023,61464.0,2019-11-05,0.0,16.0,86.0,118.0
2046,61466.0,2019-08-28,,20.1,151.0,83.0
4356,61386.0,2020-01-27,2.7,13.4,32.0,101.0
4923,61502.0,2019-04-17,5.2,13.1,172.0,84.0
2113,61532.0,2019-11-06,0.0,16.0,86.0,118.0
27,61487.0,2019-03-29,0.0,15.2,165.0,100.0
2040,61437.0,2019-08-28,0.0,20.1,151.0,83.0
3928,61403.0,2019-08-29,,21.0,151.0,83.0
5671,61436.0,2020-02-05,0.0,13.9,62.0,68.0
3216,61457.0,2019-02-06,0.0,11.8,87.0,64.0
3814,61497.0,2019-05-15,0.0,20.8,230.0,96.0
129,61480.0,2019-03-29,0.0,15.2,,100.0
5776,61388.0,2020-03-24,0.0,15.0,82.0,
6161,61395.0,2019-02-18,1.1,10.5,87.0,64.0
13,61547.0,2019-03-29,0.0,15.2,165.0,100.0
5378,61469.0,2019-09-11,0.0,20.4,85.0,85.0
1525,61436.0,2019-10-30,0.0,19.0,87.0,239.0
2365,61469.0,2019-11-27,0.0,15.0,86.0,118.0
3052,61419.0,2020-05-11,0.0,16.0,79.0,36.0
4005,61404.0,2019-11-05,0.0,16.0,86.0,118.0
2340,61533.0,2019-11-26,0.0,17.0,86.0,118.0
374,61433.0,2019-09-30,0.0,19.5,85.0,85.0
4568,61451.0,2020-04-21,2.1,13.2,28.0,71.0
5388,61466.0,nan,0.0,20.4,85.0,85.0
939,61534.0,2019-08-30,0.0,22.2,151.0,83.0
6008,61468.0,nan,0.0,14.0,28.0,71.0
2147,61479.0,nan,0.0,13.0,86.0,118.0
3591,61389.0,2019-04-11,0.0,12.7,172.0,84.0
5694,61387.0,2020-03-05,0.9,13.4,82.0,74.0
5275,61529.0,2019-06-19,0.6,18.1,144.0,85.0
3623,61469.0,2019-04-18,1.5,13.5,172.0,84.0
529,61489.0,2019-09-27,0.0,18.6,,85.0
3714,61447.0,2019-05-10,0.2,16.2,,96.0
1269,61630.0,2019-11-21,0.0,14.0,,118.0
4281,61484.0,2019-12-19,0.0,16.0,36.0,89.0
1394,61390.0,2019-08-22,0.0,25.9,151.0,83.0
4009,61462.0,2019-11-05,0.0,16.0,86.0,118.0
4390,61418.0,2020-02-13,0.9,13.3,62.0,68.0
1797,61466.0,nan,0.0,12.0,36.0,89.0
2979,61512.0,2020-03-25,0.0,14.6,82.0,74.0
1441,61405.0,2019-05-17,0.0,13.9,230.0,96.0
4686,61466.0,2020-04-29,1.5,,28.0,71.0
6117,61532.0,2020-04-23,0.0,14.9,28.0,71.0
3811,61424.0,2019-05-15,0.0,20.8,230.0,96.0
1273,61390.0,2019-11-21,0.0,14.0,86.0,118.0
1712,61449.0,2020-01-31,7.3,14.4,32.0,101.0
955,61458.0,2019-08-30,0.0,22.2,151.0,83.0
4641,61466.0,2020-04-28,0.0,14.4,28.0,71.0
5013,61590.0,2019-05-22,0.0,17.4,230.0,96.0
5544,61457.0,2019-12-20,15.8,14.9,36.0,89.0
403,61396.0,2019-05-13,0.0,25.8,230.0,96.0
2071,61511.0,2019-09-12,0.0,24.7,85.0,85.0
5964,61457.0,2020-03-20,1.1,11.9,82.0,74.0
1977,61468.0,2019-08-26,,20.4,151.0,83.0
158,61475.0,2019-06-28,0.0,19.7,144.0,85.0
3888,61490.0,2019-05-16,0.0,14.7,,96.0
902,61461.0,2019-08-30,0.0,22.2,151.0,83.0
352,61396.0,2019-09-30,0.0,19.5,85.0,85.0
4130,61535.0,2019-11-11,0.0,16.0,,118.0
754,61456.0,2020-03-31,0.1,8.4,82.0,74.0
2971,50595.4,nan,0.0,,82.0,74.0
6245,61533.0,2019-12-03,0.0,,36.0,89.0
2920,61430.0,2020-03-09,0.0,13.5,82.0,74.0
311,61629.0,2019-09-30,0.0,19.5,,85.0
661,61388.0,2020-01-10,0.0,10.7,32.0,101.0
1989,61498.0,2019-08-28,0.0,20.1,151.0,83.0
3665,61500.0,2019-05-08,,14.6,230.0,96.0
306,61431.0,2019-09-30,0.0,19.5,85.0,85.0
2335,61437.0,2019-11-26,0.0,17.0,86.0,118.0
2356,61404.0,2019-11-27,0.0,,86.0,118.0
3702,61500.0,nan,0.2,16.2,230.0,96.0
3804,61568.0,2019-05-15,0.0,20.8,230.0,
1927,61460.0,2019-08-26,0.0,20.4,151.0,83.0
3427,61458.0,2019-03-07,20.1,11.4,165.0,100.0
749,61421.0,2020-03-31,0.1,8.4,82.0,74.0
3638,61458.0,2019-04-18,1.5,13.5,172.0,84.0
4559,61406.0,2020-04-20,8.1,12.9,28.0,71.0
1266,61493.0,nan,0.0,14.0,86.0,118.0
5108,61514.0,2019-06-06,3.4,14.7,144.0,85.0
5542,61566.0,2019-12-20,15.8,14.9,36.0,89.0
3595,61407.0,2019-04-11,0.0,12.7,,84.0
2134,61482.0,2019-11-06,0.0,16.0,86.0,118.0
4109,61529.0,2019-11-11,0.0,16.0,,118.0
514,61438.0,2019-06-07,0.0,15.1,144.0,85.0
5607,61535.0,2020-01-14,0.8,12.2,32.0,101.0
409,61458.0,2019-05-13,0.0,25.8,230.0,96.0
4770,61436.0,2020-05-18,0.0,21.0,79.0,36.0
6250,61467.0,2019-06-25,0.0,19.1,144.0,85.0
6204,61504.0,2020-03-11,0.0,18.2,82.0,74.0
5433,61419.0,2019-09-18,0.0,19.0,85.0,85.0
207,61501.6,2019-06-28,0.0,19.7,144.0,85.0
458,61535.0,2019-05-13,0.0,25.8,230.0,96.0
2054,61533.0,nan,0.0,20.1,151.0,83.0
2430,61494.0,2019-11-30,0.0,,86.0,118.0
250,61501.6,2019-06-28,0.0,19.7,144.0,85.0
6085,61516.0,2020-05-07,0.0,19.0,79.0,36.0
1107,61516.0,2019-03-20,0.0,14.5,165.0,100.0
5087,61502.0,2019-06-06,3.4,14.7,144.0,85.0
1713,61458.0,2020-01-31,7.3,14.4,32.0,101.0
3911,61514.0,2019-05-16,0.0,14.7,230.0,96.0
715,61466.0,2020-01-30,5.1,,32.0,101.0
552,61448.0,2019-09-27,0.0,18.6,85.0,85.0
1439,61390.0,2019-05-17,0.0,13.9,230.0,
2270,61505.0,2019-11-14,0.0,13.0,86.0,118.0
3144,61492.0,2019-01-31,13.5,12.8,55.0,97.0
5993,61482.0,2020-04-03,0.0,14.0,28.0,71.0
1925,61446.0,2019-08-26,0.0,20.4,151.0,83.0
634,61482.0,nan,0.0,10.7,32.0,101.0
316,61520.0,2019-09-30,0.0,19.5,85.0,85.0
5894,61496.0,2020-02-17,1.0,13.5,62.0,68.0
427,61437.0,2019-05-13,0.0,25.8,230.0,96.0
4652,61407.0,2020-04-29,1.5,14.5,28.0,71.0
105,61512.0,2019-03-29,0.0,15.2,165.0,100.0
3041,61480.0,2020-05-11,0.0,16.0,,36.0
4238,61438.4,2019-12-09,0.0,14.0,36.0,89.0
2169,61494.0,2019-11-08,0.0,,86.0,118.0
1709,61390.0,2020-01-31,7.3,14.4,32.0,101.0
89,61586.0,2019-03-29,0.0,15.2,165.0,100.0
2241,61480.0,2019-11-13,0.0,16.0,,118.0
3174,61450.0,2019-01-31,13.5,12.8,55.0,97.0
4678,61436.0,2020-04-29,1.5,14.5,28.0,71.0
1949,61512.0,2019-08-26,0.0,20.4,151.0,83.0
4044,61407.0,2019-11-05,0.0,16.0,86.0,118.0
2848,61460.0,2020-02-28,,12.6,62.0,68.0
1,42334.0,2019-03-29,0.0,15.2,165.0,100.0
4337,61484.0,2020-01-27,2.7,13.4,,101.0
935,61573.0,2019-08-30,0.0,22.2,151.0,83.0
5368,61438.0,2019-09-11,0.0,20.4,85.0,85.0
2720,61476.0,2020-02-26,0.0,11.9,62.0,68.0
591,61145.0,2019-09-27,0.0,18.6,85.0,85.0
4700,61420.0,2020-05-06,0.0,17.0,79.0,36.0
2936,61448.0,2020-03-09,0.0,13.5,82.0,74.0
2448,61483.0,2019-11-30,0.0,16.0,86.0,118.0
1576,61466.0,2019-06-26,0.5,18.1,144.0,
5808,61533.0,2019-05-20,0.0,15.4,230.0,96.0
213,5381.0,2019-06-28,0.0,19.7,144.0,85.0
778,7494.0,2020-04-25,0.0,14.3,28.0,71.0
3496,61482.0,2019-03-11,0.0,15.0,165.0,100.0
4918,61483.0,2019-04-17,5.2,13.1,172.0,84.0
2043,61515.0,2019-08-28,0.0,20.1,151.0,83.0
5689,61479.0,2020-03-05,0.9,13.4,82.0,74.0
1567,61404.0,2019-06-26,0.5,18.1,144.0,85.0
165,61613.0,2019-06-28,0.0,19.7,144.0,85.0
3566,61469.0,2019-04-11,0.0,12.7,172.0,84.0
6199,61466.0,2019-02-25,0.0,15.2,87.0,64.0
5969,61419.0,2020-03-20,1.1,11.9,82.0,74.0
2013,61494.0,2019-08-28,0.0,20.1,151.0,83.0
273,61473.0,2019-09-30,0.0,19.5,85.0,85.0
3860,61483.0,2019-05-15,0.0,20.8,230.0,96.0
4167,61396.0,2019-11-29,0.0,17.0,86.0,118.0
5006,61450.0,2019-05-22,0.0,17.4,230.0,96.0
3788,61389.0,2019-05-14,0.0,23.6,230.0,96.0
394,61460.0,2019-05-13,0.0,25.8,230.0,96.0
583,61434.0,2019-09-27,0.0,18.6,85.0,85.0
6255,61435.0,2019-02-22,0.0,14.2,,64.0
5819,61435.0,2019-10-29,0.0,19.0,87.0,239.0
6003,61433.0,2020-04-03,0.0,14.0,,71.0
520,61468.0,2019-06-07,0.0,15.1,144.0,85.0
1763,61446.0,2019-12-11,0.0,12.0,36.0,89.0
1875,61489.0,2019-08-23,0.0,26.0,151.0,83.0
3965,61458.0,2019-08-29,,21.0,151.0,83.0
3344,61434.0,2019-02-19,0.0,11.7,87.0,64.0
2253,61434.0,2019-11-13,0.0,16.0,86.0,118.0
3224,61386.0,2019-02-06,0.0,11.8,87.0,64.0
526,61461.0,2019-09-27,0.0,18.6,85.0,85.0
2946,61435.0,2020-03-09,0.0,13.5,82.0,74.0
4473,61389.0,2020-03-27,0.0,,82.0,74.0
3899,61406.0,2019-05-16,0.0,14.7,230.0,96.0
692,61566.0,2020-01-30,5.1,13.4,32.0,101.0
5934,61465.0,2020-03-04,,15.1,82.0,74.0
4444,61528.0,2020-03-27,0.0,12.3,82.0,74.0
3633,61437.0,2019-04-18,1.5,13.5,172.0,84.0
1050,61502.0,2019-08-27,0.0,19.5,,83.0
590,61466.0,2019-09-27,0.0,18.6,85.0,85.0
519,61532.0,2019-06-07,0.0,15.1,144.0,85.0
3380,61515.0,2019-02-28,0.0,12.6,87.0,
3676,61489.0,2019-05-08,6.0,14.6,230.0,96.0
5169,61438.0,2019-06-12,0.0,15.5,144.0,85.0
1607,53416.0,2019-06-03,0.0,18.9,,85.0
3610,61491.0,2019-04-18,,13.5,172.0,84.0
5990,61456.0,2020-04-03,0.0,14.0,28.0,71.0
1809,61457.0,2019-12-11,0.0,12.0,36.0,89.0
791,61406.0,2020-04-30,0.1,15.4,28.0,
792,61419.0,2020-04-30,0.1,15.4,28.0,71.0
5159,61478.0,2019-06-12,,15.5,144.0,85.0
1855,61479.0,2019-08-23,0.0,26.0,151.0,83.0
1980,61535.0,2019-08-26,0.0,20.4,151.0,83.0
3233,61387.0,2019-02-07,0.0,11.8,87.0,64.0
3598,61468.0,2019-04-11,0.0,12.7,172.0,84.0
933,61516.0,2019-08-30,0.0,22.2,151.0,83.0
3963,61512.0,2019-08-29,0.0,,151.0,83.0
5827,61482.0,2019-10-29,0.0,19.0,87.0,239.0
4179,61435.0,2019-11-29,0.0,,86.0,118.0
4026,61480.0,2019-11-05,0.0,,86.0,118.0
4116,61501.8,2019-11-11,0.0,16.0,86.0,118.0
988,61448.0,2019-02-26,0.0,14.3,87.0,64.0
